#{"t_start": 1781613481.9531546, "env_id": "None"}
r,l,t,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc
-600.419896,203,281.9116,0.1505436987195557,0.14914626374458412,0.5310252904891968,0.5310252904891968,0,100.0,0.08537362554158767,1,-500.0,-600.0,1,100.0,2,0,2,0.14914626374458412
-599.274977,183,282.23322,0.15083249172681076,0.14882493388294993,0.7628719806671143,0.7628719806671143,0,100.0,0.11750661170500665,1,-500.0,-600.0,1,100.0,5,0,5,0.14882493388294993
-600.230411,197,282.644278,0.1516795061999488,0.1471632271299479,1.7161860466003418,1.7161860466003418,0,100.0,0.2836772870052101,1,-500.0,-600.0,1,100.0,2,0,2,0.1471632271299479
-599.144998,182,283.046664,0.15410409097167607,0.14884093307693924,2.2232139110565186,2.0,1,100.0,0.11590669230607531,1,-500.0,-600.0,1,100.0,3,0,3,0.14884093307693924
-600.463467,199,283.369998,0.15254187218991985,0.14976048386949894,1.0569275617599487,1.0569275617599487,0,100.0,0.02395161305010496,1,-500.0,-600.0,1,100.0,3,0,3,0.14976048386949894
-600.901983,209,283.671555,0.151554089933928,0.14999880131167417,0.5910096764564514,0.5910096764564514,0,100.0,0.00011986883258208181,1,-500.0,-600.0,1,100.0,1,0,1,0.14999880131167417
-598.487611,175,283.911214,0.15088225894970314,0.14956132088954496,0.5019564628601074,0.5019564628601074,0,100.0,0.04386791104550314,1,-500.0,-600.0,1,100.0,1,0,1,0.14956132088954496
-599.719281,190,284.177425,0.15245512339688477,0.14999751393791125,0.9338915944099426,0.9338915944099426,0,100.0,0.0002486062088746799,1,-500.0,-600.0,1,100.0,1,0,1,0.14999751393791125
-600.184476,207,284.453901,0.1505387049856546,0.1460759286133474,1.6958550214767456,1.6958550214767456,0,100.0,0.39240713866526,1,-500.0,-600.0,1,100.0,2,0,2,0.1460759286133474
-597.660719,164,284.677367,0.15355806158492838,0.14829490369019155,2.035975933074951,2.0,1,100.0,0.1705096309808446,1,-500.0,-600.0,1,100.0,2,0,2,0.14829490369019155
-600.305978,197,284.936307,0.15164766690644776,0.14901924826008706,0.9987990856170654,0.9987990856170654,0,100.0,0.09807517399129384,1,-500.0,-600.0,1,100.0,1,0,1,0.14901924826008706
-601.458062,218,286.614466,0.1549647090551689,0.14970155116043207,2.0906901359558105,2.0,1,100.0,0.02984488395679219,1,-500.0,-600.0,1,100.0,2,0,2,0.14970155116043207
-600.37175,197,286.877356,0.15092568875231627,0.14889829824717807,0.7704083919525146,0.7704083919525146,0,100.0,0.11017017528219264,1,-500.0,-600.0,1,100.0,1,0,1,0.14889829824717807
