Agent,Step,Dataset Index,Proposed Action kW,Safe Action kW,Correction kW,Action kW,Action Label,Reward,Estimated Reward Sum,SOC,P_grid,P_pv,P_load,Voltage PCC,Battery Heat Loss Power,Price,CO2 Intensity,Success,Shield Reason,Fallback Used,Blocked,Forecast Warning,SOC Low Margin,SOC High Margin,Voltage Margin,Local energy effect,Economic effect,Grid import penalty,Voltage stability effect,Battery health effect,CO2 effect,SOC safety effect
POMDP-LSTM-PPO,19,26299,2.2442705631256104,2.2442705631256104,0.0,2.2442705631256104,Discharge,0.03742271668725854,0.03742271668725854,0.34243943503028457,2.0890627702077227,0.0,4.333333333333333,0.9986943357686202,0.11811950332240041,41.16903,0.333,1.0,,,,,,,,0.05610676407814026,-0.011825644580552666,-0.005222656925519307,-0.0013056642313797884,-0.0002952987583060011,-3.4782895123958584e-05,0.0
POMDP-LSTM-PPO,20,26300,2.1783645153045654,2.1783645153045654,0.0,2.1783645153045654,Discharge,0.04013414838325076,0.04013414838325076,0.33670689683211463,1.6174688180287675,0.0,3.795833333333333,0.998989081988732,0.11465076396339806,40.27201,0.336,1.0,,,,,,,,0.05445911288261414,-0.008956574056972123,-0.004043672045071919,-0.0010109180112679583,-0.0002866269099084952,-2.7173476142883295e-05,0.0
POMDP-LSTM-PPO,21,26301,2.0866973400115967,2.0866973400115967,0.0,2.0866973400115967,Discharge,0.03441900884595228,0.03441900884595228,0.3312155880426104,2.013302659988404,0.0,4.1000000000000005,0.9987416858375073,0.10982617579008391,40.27201,0.336,1.0,,,,,,,,0.05216743350028992,-0.011148464917710947,-0.00503325664997101,-0.0012583141624926686,-0.0002745654394752098,-3.382348468780519e-05,0.0
POMDP-LSTM-PPO,22,26302,2.051771879196167,2.051771879196167,0.0,2.051771879196167,Discharge,0.03653820652809265,0.03653820652809265,0.32581618836051524,1.6690614541371662,0.0,3.720833333333333,0.9989568365911643,0.10798799364190341,40.27201,0.336,1.0,,,,,,,,0.051294296979904175,-0.009242263191098644,-0.0041726536353429156,-0.0010431634088357011,-0.00026996998410475857,-2.804023242950439e-05,0.0
POMDP-LSTM-PPO,23,26303,1.975918173789978,1.975918173789978,0.0,1.975918173789978,Discharge,0.033451044973451506,0.033451044973451506,0.3206164036926469,1.8074151595433552,0.0,3.783333333333333,0.9988703655252854,0.10399569335736715,40.27201,0.336,1.0,,,,,,,,0.04939795434474945,-0.010008383189651221,-0.004518537898858388,-0.0011296344747145914,-0.0002599892333934179,-3.0364574680328372e-05,0.0
POMDP-LSTM-PPO,24,26304,1.8811744451522827,1.8811744451522827,0.0,1.8811744451522827,Discharge,0.0344115049234803,0.0344115049234803,0.31566594462645664,1.5563255548477173,0.0,3.4375,0.9990272965282202,0.09900918132380425,34.95871,0.332,1.0,,,,,,,,0.04702936112880707,-0.007480980888907688,-0.0038908138871192933,-0.0009727034717798011,-0.00024752295330951067,-2.5835004210472112e-05,0.0
POMDP-LSTM-PPO,25,26305,1.7247976064682007,1.7247976064682007,0.0,1.7247976064682007,Discharge,0.034379948504624204,0.034379948504624204,0.3111270035568035,1.0710357268651332,0.0,2.795833333333334,0.9993306026707093,0.09077882139306309,34.95871,0.332,1.0,,,,,,,,0.04311994016170502,-0.005148278764078642,-0.002677589317162833,-0.0006693973292907218,-0.00022694705348265778,-1.7779193065961212e-05,0.0
POMDP-LSTM-PPO,26,26306,1.627627968788147,1.627627968788147,0.0,1.627627968788147,Discharge,0.028607910341540754,0.028607910341540758,0.3068437720599926,1.4932053645451866,0.0,3.1208333333333336,0.9990667466471592,0.08566462993621816,34.95871,0.332,1.0,,,,,,,,0.040690699219703676,-0.007177573330067177,-0.0037330134113629666,-0.0009332533528407794,-0.00021416157484054543,-2.4787209051450103e-05,0.0
POMDP-LSTM-PPO,27,26307,1.5957611799240112,1.5957611799240112,0.0,1.5957611799240112,Discharge,0.026104932098295126,0.02610493209829513,0.30264440053387676,1.7084054867426555,0.0,3.3041666666666667,0.9989322465707859,0.08398743052231629,34.95871,0.332,1.0,,,,,,,,0.03989402949810028,-0.008212002146348735,-0.004271013716856639,-0.0010677534292140578,-0.00020996857630579073,-2.8359531079928085e-05,0.0
POMDP-LSTM-PPO,28,26308,1.4934327602386475,1.4934327602386475,0.0,1.4934327602386475,Discharge,0.02481114809700154,0.024811148097001544,0.29871431432272244,1.5690672397613525,0.0,3.0625,0.9990193329751491,0.07860172422308662,34.29457,0.33,1.0,,,,,,,,0.037335819005966185,-0.007398941864696593,-0.003922668099403381,-0.0009806670248508897,-0.00019650431055771657,-2.5889609456062324e-05,0.0
POMDP-LSTM-PPO,29,26309,1.425792932510376,1.425792932510376,0.0,1.425792932510376,Discharge,0.017883404001382025,0.017883404001382025,0.29496222765822144,2.236707067489624,0.0,3.6625,0.998602058082819,0.0750417332900197,34.29457,0.33,1.0,,,,,,,,0.0356448233127594,-0.010547199725633677,-0.005591767668724061,-0.0013979419171810115,-0.0001876043332250493,-3.6905666613578803e-05,0.0
POMDP-LSTM-PPO,30,26310,1.438352346420288,1.438352346420288,0.0,1.438352346420288,Discharge,0.026806169808396157,0.02680616980839616,0.2911770899044838,1.1408143202463785,0.0,2.5791666666666666,0.999286991049846,0.07570275507475192,34.29457,0.33,1.0,,,,,,,,0.035958808660507206,-0.005379513777370129,-0.0028520358006159465,-0.000713008950154026,-0.00018925688768687982,-1.8823436284065247e-05,0.0
POMDP-LSTM-PPO,31,26311,1.2980011701583862,1.2980011701583862,0.0,1.2980011701583862,Discharge,0.02090361743380814,0.02090361743380814,0.28776129735143546,1.4478321631749473,0.0,2.7458333333333336,0.9990951048980157,0.06831585106096762,34.29457,0.33,1.0,,,,,,,,0.03245002925395966,-0.006827257451885015,-0.0036195804079373686,-0.0009048951019843265,-0.00017078962765241905,-2.3889230692386636e-05,0.0
POMDP-LSTM-PPO,32,26312,1.2192387580871582,1.2192387580871582,0.0,1.2192387580871582,Discharge,0.0150672422206733,0.015067242220673302,0.2845527743038377,1.9349279085795086,0.0,3.154166666666667,0.9987906700571378,0.06417046095195562,34.48281,0.335,1.0,,,,,,,,0.030480968952178958,-0.009174240822346129,-0.004837319771448772,-0.0012093299428621584,-0.00016042615237988906,-3.241004246870677e-05,0.0
POMDP-LSTM-PPO,33,26313,1.1921168565750122,1.1921168565750122,0.0,1.1921168565750122,Discharge,0.014343189713564127,0.01434318971356413,0.28141562468127185,1.941216476758321,0.0,3.1333333333333333,0.998786739702026,0.06274299245131636,34.48281,0.335,1.0,,,,,,,,0.029802921414375308,-0.00920405735382741,-0.004853041191895803,-0.0012132602979739726,-0.0001568574811282909,-3.251537598570188e-05,0.0
POMDP-LSTM-PPO,34,26314,1.1831910610198975,1.1831910610198975,0.0,1.1831910610198975,Discharge,0.012934078354728436,0.01293407835472844,0.2783019639943774,2.0918089389801025,0.0,3.275,0.9986926194131374,0.06227321373788927,34.48281,0.335,1.0,,,,,,,,0.02957977652549744,-0.009918074402383466,-0.005229522347450256,-0.0013073805868626387,-0.0001556830343447232,-3.503779972791672e-05,0.0
POMDP-LSTM-PPO,35,26315,1.004478096961975,1.004478096961975,0.0,1.004478096961975,Discharge,0.009544430566510671,0.009544430566510671,0.2756586005813196,1.9580219030380248,0.0,2.9625,0.9987762363106012,0.05286726826115652,34.48281,0.335,1.0,,,,,,,,0.02511195242404938,-0.009283738373016062,-0.0048950547575950625,-0.0012237636893988046,-0.0001321681706528913,-3.279686687588692e-05,0.0
POMDP-LSTM-PPO,36,26316,0.8774461150169373,0.8774461150169373,0.0,0.8774461150169373,Discharge,0.007694701328247312,0.007694701328247313,0.2733495318575908,1.8017205516497294,0.0,2.6791666666666667,0.998873924655219,0.04618137447457559,34.1686,0.342,1.0,,,,,,,,0.021936152875423432,-0.008464811965651105,-0.004504301379124324,-0.0011260753447810412,-0.00011545343618643899,-3.080942143321038e-05,0.0
