Agent,Step,Dataset Index,Proposed Action kW,Safe Action kW,Correction kW,Action kW,Action Label,Reward,Estimated Reward Sum,SOC,P_grid,P_pv,P_load,Voltage PCC,Battery Heat Loss Power,Price,CO2 Intensity,Success,Shield Reason,Fallback Used,Blocked,Forecast Warning,SOC Low Margin,SOC High Margin,Voltage Margin,Local energy effect,Economic effect,Grid import penalty,Voltage stability effect,Battery health effect,CO2 effect,SOC safety effect
POMDP-LSTM-PPO + Formal Shield,462,26742,-4.959089279174805,-4.959089279174805,0.0,-4.959089279174805,Charge,0.11054398919965688,0.11054398919965688,0.48489157606342714,-4.143881387491862,11.711304,2.6083333333333334,1.0025899258671824,0.24795446395874046,56.79988,0.289,1.0,accepted,False,False,False,0.3348915760634271,0.36510842393657283,0.047410074132817615,0.06520833333333334,0.048545467893402826,-0.0,-0.00258992586718243,-0.0006198861598968512,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,463,26743,-4.877517223358154,-4.877517223358154,0.0,-4.877517223358154,Charge,0.11228673625712958,0.11228673625712958,0.49647567946890275,-3.3326427766418454,11.24766,3.0375,1.0020829017354012,0.24387586116790794,56.79988,0.289,1.0,accepted,False,False,False,0.3464756794689028,0.3535243205310972,0.04791709826459889,0.0759375,0.0390418276454505,-0.0,-0.0020829017354011548,-0.00060968965291977,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,464,26744,-4.610846519470215,-4.610846519470215,0.0,-4.610846519470215,Charge,0.11674394183758884,0.11674394183758884,0.5074264399526445,-2.8674868138631187,10.7325,3.2541666666666664,1.0017921792586644,0.23054232597351096,63.84357,0.289,1.0,accepted,False,False,False,0.35742643995264445,0.3425735600473555,0.04820782074133567,0.08135416666666667,0.03775831024452032,-0.0,-0.0017921792586643726,-0.0005763558149337774,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,465,26745,-4.398989677429199,-4.398989677429199,0.0,-4.398989677429199,Charge,0.12540170457170996,0.12540170457170996,0.5178740404365388,-1.4710967225708016,10.1700864,4.3,1.0009194354516067,0.21994948387146016,63.84357,0.289,1.0,accepted,False,False,False,0.3678740404365388,0.33212595956346114,0.04908056454839338,0.1075,0.019371013732995282,-0.0,-0.000919435451606665,-0.0005498737096786505,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,466,26746,-4.064393997192383,-4.064393997192383,0.0,-4.064393997192383,Charge,0.11622383598840427,0.11622383598840427,0.5275269761798708,-1.6495777361409516,9.555638400000001,3.841666666666667,1.0010309860850881,0.20321969985961932,63.84357,0.289,1.0,accepted,False,False,False,0.37752697617987074,0.3224730238201292,0.04896901391491193,0.09604166666666668,0.021721204656474754,-0.0,-0.0010309860850881147,-0.0005080492496490483,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,467,26747,-3.691136360168457,-3.691136360168457,0.0,-3.691136360168457,Charge,0.11317886491963391,0.11317886491963391,0.5362934250352709,-1.378175373164877,8.9234784,3.8541666666666665,1.000861359608228,0.18455681800842302,63.84357,0.289,1.0,accepted,False,False,False,0.38629342503527087,0.3137065749647291,0.04913864039177196,0.09635416666666667,0.01814744990621639,-0.0,-0.000861359608228085,-0.0004613920450210576,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,468,26748,-3.160717010498047,-3.160717010498047,0.0,-3.160717010498047,Charge,0.11144734956502146,0.11144734956502146,0.5438001279352037,-1.39823125616862,8.2047816,3.6458333333333335,1.0008738945351054,0.1580358505249025,74.79753,0.293,1.0,accepted,False,False,False,0.3938001279352037,0.30619987206479626,0.0491261054648946,0.09114583333333334,0.02157050039310582,-0.0,-0.0008738945351054461,-0.0003950896263122563,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,469,26749,-2.6321823596954346,-2.6321823596954346,0.0,-2.6321823596954346,Charge,0.10899493731456827,0.10899493731456827,0.5500515610394804,-1.0662277736378987,7.4400768,3.7416666666666667,1.0006663923585237,0.13160911798477185,74.79753,0.293,1.0,accepted,False,False,False,0.40005156103948036,0.2999484389605196,0.04933360764147632,0.09354166666666668,0.01644868580138725,-0.0,-0.0006663923585237264,-0.0003290227949619296,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,470,26750,-1.9517828226089478,-1.9517828226089478,0.0,-1.9517828226089478,Charge,0.11451536672424939,0.11451536672424939,0.5546870452431767,-0.2863470440577194,6.6589632000000005,4.420833333333333,1.000178966902536,0.09758914113044748,74.79753,0.293,1.0,accepted,False,False,False,0.40468704524317667,0.2953129547568233,0.049821033097463996,0.11052083333333335,0.004417473146278209,-0.0,-0.00017896690253604852,-0.0002439728528261187,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,471,26751,-1.2054165601730347,-1.2054165601730347,0.0,-1.2054165601730347,Charge,0.11061162888304259,0.11061162888304259,0.5575499095735876,-0.5018901064936321,5.8406400000000005,4.133333333333334,1.0003136813165585,0.060270828008651786,74.79753,0.293,1.0,accepted,False,False,False,0.4075499095735876,0.29245009042641235,0.04968631868344153,0.10333333333333335,0.007742653936289383,-0.0,-0.0003136813165585117,-0.0001506770700216295,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,472,26752,-0.16726157069206238,-0.16726157069206238,0.0,-0.16726157069206238,Idle,0.0706153993767431,0.12061539937674311,0.5579471558039812,-0.024567495974603837,5.0001624,4.808333333333334,1.0000153546849841,0.008363078534603127,87.49248,0.306,1.0,accepted,False,False,False,0.4079471558039812,0.29205284419601873,0.049984645315015896,0.12020833333333335,0.000443328424730422,-0.0,-1.5354684984147937e-05,-2.0907696336507818e-05,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,473,26753,0.6250616312026978,0.6250616312026978,0.0,0.6250616312026978,Discharge,0.11382973599223208,0.11382973599223208,0.5563022567745005,-0.7687082978693649,4.16448,4.020833333333333,1.0004804426861684,0.032897980589615634,87.49248,0.306,1.0,accepted,False,False,False,0.4063022567745005,0.29369774322549946,0.04951955731383162,0.10052083333333334,0.013871590296541201,-0.0,-0.0004804426861684252,-8.224495147403909e-05,-0.0,0.0
POMDP-LSTM-PPO + Formal Shield,474,26754,1.2779202461242676,1.2779202461242676,0.0,1.2779202461242676,Discharge,0.10535477067748233,0.10535477067748235,0.552939308758384,0.5989570872090662,3.306456,5.183333333333334,0.9996256518204943,0.0672589603223298,87.49248,0.306,1.0,accepted,False,False,False,0.402939308758384,0.29706069124161594,0.04962565182049439,0.11460940615310669,-0.007205583133855904,-0.0014973927180226654,-0.0003743481795056569,-0.0001681474008058245,-9.164043434298713e-06,0.0
POMDP-LSTM-PPO + Formal Shield,475,26755,1.9195914268493652,1.9195914268493652,0.0,1.9195914268493652,Discharge,0.08239070294281964,0.08239070294281965,0.5478877523719383,1.772715239817301,2.46186,6.154166666666666,0.9988920529751142,0.10103112772891384,87.49248,0.306,1.0,accepted,False,False,False,0.3978877523719383,0.30211224762806166,0.04889205297511423,0.10953628567123413,-0.021326147241493933,-0.004431788099543253,-0.0011079470248858136,-0.00025257781932228464,-2.712254316920471e-05,0.0
POMDP-LSTM-PPO + Formal Shield,476,26756,2.9753313064575195,2.9753313064575195,0.0,2.9753313064575195,Discharge,0.10859882312707253,0.10859882312707253,0.5400579331444185,0.30369109354248014,1.6459776,4.925,0.999810193066536,0.1565963845503956,133.82452,0.342,1.0,accepted,False,False,False,0.3900579331444185,0.30994206685558146,0.049810193066536,0.11553272266143799,-0.005588180787969658,-0.0007592277338562003,-0.00018980693346404287,-0.00039149096137598905,-5.193117699576411e-06,0.0
POMDP-LSTM-PPO + Formal Shield,477,26757,3.1809747219085693,3.1809747219085693,0.0,3.1809747219085693,Discharge,0.06418067425991146,0.06418067425991146,0.5316869470341328,1.7520714114247644,0.9127872,5.845833333333334,0.9989049553678595,0.167419722205714,133.82452,0.342,1.0,accepted,False,False,False,0.38168694703413275,0.3183130529658672,0.04890495536785955,0.10234404804771424,-0.03223964090045073,-0.0043801785285619114,-0.001095044632140496,-0.000418549305514285,-2.9960421135363478e-05,0.0
POMDP-LSTM-PPO + Formal Shield,478,26758,3.476560115814209,3.476560115814209,0.0,3.476560115814209,Discharge,0.0817650119998084,0.0817650119998084,0.5225381046240953,0.6057673508524579,0.33433920000000006,4.416666666666667,0.9996213954057173,0.18297684820074764,133.82452,0.342,1.0,accepted,False,False,False,0.3725381046240953,0.32746189537590464,0.049621395405717306,0.09527248289535523,-0.011146647181931495,-0.001514418377131145,-0.00037860459428273874,-0.0004574421205018691,-1.035862169957703e-05,0.0
POMDP-LSTM-PPO + Formal Shield,479,26759,3.5280582904815674,3.5280582904815674,0.0,3.5280582904815674,Discharge,0.0313425859243564,0.0313425859243564,0.5132537407017754,2.6177750428517657,0.0,6.145833333333333,0.9983638905982177,0.18568727844639807,133.82452,0.342,1.0,accepted,False,False,False,0.3632537407017754,0.33674625929822455,0.048363890598217774,0.08820145726203919,-0.04816934217942234,-0.006544437607129415,-0.0016361094017822708,-0.00046421819611599515,-4.47639532327652e-05,0.0
POMDP-LSTM-PPO + Formal Shield,480,26760,3.8481616973876953,3.8481616973876953,0.0,3.8481616973876953,Discharge,0.04420064426321289,0.04420064426321289,0.5031269993928604,1.8185049692789717,0.0,5.666666666666667,0.9988634343942006,0.20253482617829952,183.09164,0.365,1.0,accepted,False,False,False,0.3531269993928604,0.34687300060713955,0.0488634343942006,0.09620404243469238,-0.04578104536134753,-0.004546262423197429,-0.0011365656057994444,-0.0005063370654457489,-3.318771568934123e-05,0.0
POMDP-LSTM-PPO + Formal Shield,481,26761,3.7749059200286865,3.7749059200286865,0.0,3.7749059200286865,Discharge,-0.006656858611257817,-0.006656858611257813,0.4931930364454165,3.5500940799713137,0.0,7.325,0.9977811912000178,0.19867925894887803,183.09164,0.365,1.0,accepted,False,False,False,0.34319303644541654,0.35680696355458347,0.04778119120001789,0.09437264800071717,-0.08937397524773287,-0.008875235199928284,-0.0022188087999821526,-0.0004966981473721951,-6.478921695947647e-05,0.0
POMDP-LSTM-PPO + Formal Shield,482,26762,3.841561794281006,3.841561794281006,0.0,3.841561794281006,Discharge,-0.0027576684735087266,-0.002757668473508731,0.48308366330257174,3.470938205718994,0.0,7.3125,0.9978306636214256,0.20218746285689482,183.09164,0.365,1.0,accepted,False,False,False,0.3330836633025718,0.36691633669742824,0.04783066362142563,0.09603904485702515,-0.08738121815826537,-0.008677345514297486,-0.0021693363785744157,-0.000505468657142237,-6.334462225437164e-05,0.0
POMDP-LSTM-PPO + Formal Shield,483,26763,3.785900115966797,3.785900115966797,0.0,3.785900115966797,Discharge,0.017290526339007413,0.0172905263390074,0.4731207682605539,2.714099884033203,0.0,6.5,0.9983036875724792,0.19925790084035752,183.09164,0.365,1.0,accepted,False,False,False,0.3231207682605539,0.3768792317394461,0.04830368757247927,0.09464750289916993,-0.06832773734757425,-0.006785249710083008,-0.0016963124275207742,-0.0004981447521008939,-4.953232288360596e-05,0.0
POMDP-LSTM-PPO + Formal Shield,484,26764,3.2588372230529785,3.2588372230529785,0.0,3.2588372230529785,Discharge,0.004610279657198572,0.004610279657198564,0.4645448808314671,3.5744961102803545,0.0,6.833333333333333,0.9977659399310749,0.17151774858173552,132.64803,0.369,1.0,accepted,False,False,False,0.31454488083146714,0.38545511916853287,0.04776593993107492,0.08147093057632447,-0.06519560674981088,-0.008936240275700887,-0.0022340600689251255,-0.0004287943714543388,-6.594945323467255e-05,0.0
POMDP-LSTM-PPO + Formal Shield,485,26765,3.2238450050354004,3.2238450050354004,0.0,3.2238450050354004,Discharge,0.017603267435673815,0.01760326743567382,0.4560610781866371,2.926154994964599,0.0,6.1499999999999995,0.9981711531281471,0.16967605289659984,132.64803,0.369,1.0,accepted,False,False,False,0.3060610781866371,0.3939389218133629,0.048171153128147126,0.08059612512588502,-0.053370445639048185,-0.007315387487411498,-0.0018288468718529183,-0.0004241901322414996,-5.398755965709685e-05,0.0
POMDP-LSTM-PPO + Formal Shield,486,26766,3.146817922592163,3.146817922592163,0.0,3.146817922592163,Discharge,-0.013043878800747056,-0.013043878800747052,0.44777997839034195,4.269848744074504,0.0,7.416666666666667,0.9973313445349534,0.16562199592590313,132.64803,0.369,1.0,accepted,False,False,False,0.297779978390342,0.40222002160965803,0.04733134453495347,0.07867044806480408,-0.07787821584117537,-0.01067462186018626,-0.0026686554650465766,-0.00041405498981475784,-7.87787093281746e-05,0.0
POMDP-LSTM-PPO + Formal Shield,487,26767,3.1883773803710938,3.1883773803710938,0.0,3.1883773803710938,Discharge,-0.0059542627704094915,-0.005954262770409491,0.4393895115998917,3.986622619628906,0.0,7.175,0.997508360862732,0.16780933580900476,132.64803,0.369,1.0,accepted,False,False,False,0.2893895115998917,0.4106104884001083,0.047508360862732024,0.07970943450927735,-0.07271242506649189,-0.009966556549072265,-0.0024916391372680202,-0.00041952333952251187,-7.355318733215332e-05,0.0
POMDP-LSTM-PPO + Formal Shield,488,26768,2.8258144855499268,2.8258144855499268,0.0,2.8258144855499268,Discharge,0.026285479382879527,0.026285479382879527,0.4319531576905498,2.703352181116739,0.0,5.529166666666666,0.998310404886802,0.14872707818683809,95.47581,0.375,1.0,accepted,False,False,False,0.28195315769054985,0.41804684230945016,0.04831040488680205,0.07064536213874817,-0.035489401641015765,-0.006758380452791848,-0.0016895951131979947,-0.00037181769546709524,-5.068785339593887e-05,0.0
POMDP-LSTM-PPO + Formal Shield,489,26769,2.679062843322754,2.679062843322754,0.0,2.679062843322754,Discharge,0.011841071388784504,0.011841071388784503,0.4249029923133847,3.3667704900105795,0.0,6.045833333333333,0.9978957684437434,0.14100330754330268,95.47581,0.375,1.0,accepted,False,False,False,0.27490299231338466,0.4250970076866153,0.047895768443743436,0.06697657108306886,-0.04419870669745534,-0.008416926225026449,-0.0021042315562566083,-0.0003525082688582567,-6.312694668769837e-05,0.0
POMDP-LSTM-PPO + Formal Shield,490,26770,2.6633706092834473,2.6633706092834473,0.0,2.6633706092834473,Discharge,-0.003923605584739974,-0.003923605584739975,0.41789412228895456,4.311629390716553,0.0,6.9750000000000005,0.9973052316308022,0.14017740048860233,95.47581,0.375,1.0,accepted,False,False,False,0.2678941222889546,0.4321058777110454,0.04730523163080225,0.06658426523208619,-0.05660274241853954,-0.010779073476791383,-0.0026947683691977975,-0.0003504435012215059,-8.084305107593536e-05,0.0
POMDP-LSTM-PPO + Formal Shield,491,26771,2.6786108016967773,2.6786108016967773,0.0,2.6786108016967773,Discharge,-0.0010592674643277438,-0.0010592674643277438,0.4108451464950157,4.158889198303222,0.0,6.8374999999999995,0.9974006942510605,0.1409795158787776,95.47581,0.375,1.0,accepted,False,False,False,0.26084514649501567,0.4391548535049843,0.04740069425106053,0.06696527004241944,-0.05459758079988448,-0.010397222995758055,-0.0025993057489395177,-0.00035244878969694406,-7.797917246818541e-05,0.0
POMDP-LSTM-PPO + Formal Shield,492,26772,2.486046552658081,2.486046552658081,0.0,2.486046552658081,Discharge,0.010564789112970995,0.010564789112970995,0.40430291872486285,3.4056201140085856,0.0,5.891666666666667,0.9978714874287447,0.13084455540305676,86.59945,0.379,1.0,accepted,False,False,False,0.2543029187248629,0.44569708127513713,0.0478714874287447,0.062151163816452026,-0.040552163957536115,-0.008514050285021463,-0.0021285125712553477,-0.00032711138850764196,-6.453650116046269e-05,0.0
POMDP-LSTM-PPO + Formal Shield,493,26773,2.343662738800049,2.343662738800049,0.0,2.343662738800049,Discharge,0.014476107555614931,0.014476107555614928,0.39813538520170483,2.9105039278666176,0.0,5.254166666666666,0.9981809350450834,0.12335067046316033,86.59945,0.379,1.0,accepted,False,False,False,0.24813538520170483,0.45186461479829515,0.04818093504508347,0.05859156847000122,-0.034656605414212206,-0.007276259819666544,-0.0018190649549165716,-0.00030837667615790085,-5.51540494330724e-05,0.0
POMDP-LSTM-PPO + Formal Shield,494,26774,2.228598117828369,2.228598117828369,0.0,2.228598117828369,Discharge,-0.003287201152657515,-0.0032872011526575173,0.3922706533126828,3.900568548838298,0.0,6.129166666666667,0.9975621446569761,0.11729463778044034,86.59945,0.379,1.0,accepted,False,False,False,0.2422706533126828,0.4577293466873172,0.04756214465697617,0.05571495294570923,-0.04644572501479554,-0.009751421372095746,-0.002437855343023876,-0.00029323659445110086,-7.391577400048576e-05,0.0
POMDP-LSTM-PPO + Formal Shield,495,26775,2.2518787384033203,2.2518787384033203,0.0,2.2518787384033203,Discharge,0.010686680916456089,0.010686680916456087,0.38634465663267403,3.01062126159668,0.0,5.2625,0.998118361711502,0.11851993360017463,86.59945,0.379,1.0,accepted,False,False,False,0.23634465663267404,0.46365534336732595,0.04811836171150208,0.05629696846008301,-0.03584874499422956,-0.0075265531539917,-0.0018816382884979665,-0.0002962998340004366,-5.705127290725709e-05,0.0
POMDP-LSTM-PPO + Formal Shield,496,26776,2.0559792518615723,2.0559792518615723,0.0,2.0559792518615723,Discharge,0.01665546612165985,0.01665546612165985,0.38093418491724884,2.5565207481384276,0.0,4.6125,0.9984021745324135,0.10820943430850369,75.20134,0.387,1.0,accepted,False,False,False,0.23093418491724885,0.46906581508275114,0.04840217453241358,0.05139948129653931,-0.026434895574699187,-0.006391301870346069,-0.0015978254675864667,-0.00027052358577125924,-4.9468676476478575e-05,0.0
POMDP-LSTM-PPO + Formal Shield,497,26777,1.9762080907821655,1.9762080907821655,0.0,1.9762080907821655,Discharge,0.017248067705717303,0.017248067705717306,0.37573363730992737,2.3654585758845013,0.0,4.341666666666667,0.9985215883900722,0.10401095214642965,75.20134,0.387,1.0,accepted,False,False,False,0.22573363730992738,0.4742663626900726,0.04852158839007226,0.04940520226955414,-0.02445927751038835,-0.005913646439711253,-0.0014784116099277878,-0.00026002738036607416,-4.57716234433651e-05,0.0
POMDP-LSTM-PPO + Formal Shield,498,26778,1.9201014041900635,1.9201014041900635,0.0,1.9201014041900635,Discharge,0.0018926040095466022,0.0018926040095466003,0.37068073887784825,3.4007319291432703,0.0,5.320833333333334,0.9978745425442854,0.10105796864158217,75.20134,0.387,1.0,accepted,False,False,False,0.22068073887784825,0.47931926112215173,0.04787454254428547,0.04800253510475159,-0.03516419473219936,-0.008501829822858176,-0.0021254574557145745,-0.0002526449216039554,-6.580416282892228e-05,0.0
POMDP-LSTM-PPO + Formal Shield,499,26779,1.9530638456344604,1.9530638456344604,0.0,1.9530638456344604,Discharge,0.01765268537167919,0.01765268537167919,0.36554109717881017,2.292769487698873,0.0,4.245833333333334,0.9985670190701882,0.10279283398076096,75.20134,0.387,1.0,accepted,False,False,False,0.21554109717881018,0.4844589028211898,0.04856701907018823,0.04882659614086152,-0.023707658945584457,-0.0057319237192471825,-0.0014329809298118112,-0.00025698208495190245,-4.4365089586973195e-05,0.0
POMDP-LSTM-PPO + Formal Shield,500,26780,1.854522705078125,1.854522705078125,0.0,1.854522705078125,Discharge,0.017276333757319864,0.017276333757319868,0.36066077427070986,2.2163106282552087,0.0,4.070833333333334,0.9986148058573404,0.09760645816200647,71.77231,0.403,1.0,accepted,False,False,False,0.21066077427070987,0.4893392257292901,0.04861480585734046,0.04636306762695313,-0.021872088351771297,-0.005540776570638022,-0.0013851941426595848,-0.00024401614540501618,-4.4658659159342464e-05,0.0
POMDP-LSTM-PPO + Formal Shield,501,26781,1.817523717880249,1.817523717880249,0.0,1.817523717880249,Discharge,0.02536398861588046,0.025363988615880458,0.3558778171183934,1.5241429487864178,0.0,3.341666666666667,0.9990474106570084,0.09565914304632879,71.77231,0.403,1.0,accepted,False,False,False,0.2058778171183934,0.4941221828816066,0.04904741065700846,0.04543809294700623,-0.015041298278134276,-0.0038103573719660447,-0.0009525893429915833,-0.000239147857615822,-3.071148041804632e-05,0.0
POMDP-LSTM-PPO + Formal Shield,502,26782,1.7104167938232422,1.7104167938232422,0.0,1.7104167938232422,Discharge,0.023638182680698856,0.023638182680698852,0.35137672029254274,1.452083206176758,0.0,3.1625,0.9990924479961396,0.09002193651701265,71.77231,0.403,1.0,accepted,False,False,False,0.20137672029254275,0.49862327970745723,0.049092447996139654,0.04276041984558106,-0.014330162827682926,-0.003630208015441895,-0.0009075520038603901,-0.00022505484129253166,-2.9259476604461672e-05,0.0
POMDP-LSTM-PPO + Formal Shield,503,26783,1.665527105331421,1.665527105331421,0.0,1.665527105331421,Discharge,0.018575750320053208,0.018575750320053208,0.34699375422588113,1.755306228001912,0.0,3.420833333333333,0.9989029336074988,0.08765932133323258,71.77231,0.403,1.0,accepted,False,False,False,0.19699375422588114,0.5030062457741189,0.048902933607498866,0.04163817763328553,-0.017322577626899042,-0.00438826557000478,-0.001097066392501178,-0.00021914830333308145,-3.5369420494238536e-05,0.0
POMDP-LSTM-PPO + Formal Shield,504,26784,1.5784525871276855,1.5784525871276855,0.0,1.5784525871276855,Discharge,0.02078100639612178,0.02078100639612178,0.3428399316281767,1.4757140795389811,0.0,3.0541666666666667,0.9990776787002882,0.08307645195408862,68.16835,0.392,1.0,accepted,False,False,False,0.19283993162817673,0.5071600683718233,0.04907767870028823,0.03946131467819214,-0.013832086657666906,-0.003689285198847453,-0.0009223212997118146,-0.00020769112988522158,-2.8923995958964034e-05,0.0
POMDP-LSTM-PPO + Formal Shield,505,26785,1.49651300907135,1.49651300907135,0.0,1.49651300907135,Discharge,0.012345399231584668,0.012345399231584668,0.33890173949904157,1.9868203242619829,0.0,3.483333333333333,0.9987582372973363,0.07876384258270255,68.16835,0.392,1.0,accepted,False,False,False,0.18890173949904157,0.5110982605009584,0.048758237297336304,0.037412825226783755,-0.0186227611970681,-0.004967050810654957,-0.0012417627026637401,-0.00019690960645675642,-3.894167835553487e-05,0.0
POMDP-LSTM-PPO + Formal Shield,506,26786,1.4983237981796265,1.4983237981796265,0.0,1.4983237981796265,Discharge,0.018254713491198313,0.018254713491198317,0.33495878213541097,1.5183428684870406,0.0,3.016666666666667,0.9990510357071956,0.07885914727261183,68.16835,0.392,1.0,accepted,False,False,False,0.18495878213541098,0.515041217864589,0.0490510357071956,0.037458094954490664,-0.014231652610866428,-0.0037958571712176014,-0.0009489642928044439,-0.00019714786818152957,-2.9759520222346e-05,0.0
POMDP-LSTM-PPO + Formal Shield,507,26787,1.4367655515670776,1.4367655515670776,0.0,1.4367655515670776,Discharge,0.010946187219063156,0.010946187219063156,0.3311778201576029,1.9799011150995889,0.0,3.4166666666666665,0.9987625618030627,0.0756192395561619,68.16835,0.392,1.0,accepted,False,False,False,0.1811778201576029,0.5188221798423971,0.04876256180306271,0.03591913878917694,-0.018557906424681123,-0.004949752787748972,-0.001237438196937335,-0.00018904809889040477,-3.880606185595195e-05,0.0
POMDP-LSTM-PPO + Formal Shield,508,26788,1.3786907196044922,1.3786907196044922,0.0,1.3786907196044922,Discharge,0.021344805375775294,0.02134480537577529,0.3275496866849595,1.0754759470621744,0.0,2.4541666666666666,0.9993278275330861,0.07256266945286793,64.64083,0.395,1.0,accepted,False,False,False,0.1775496866849595,0.5224503133150404,0.04932782753308618,0.03446726799011231,-0.009558952956181064,-0.002688689867655436,-0.0006721724669138673,-0.00018140667363216985,-2.1240649954477944e-05,0.0
POMDP-LSTM-PPO + Formal Shield,509,26789,1.2852234840393066,1.2852234840393066,0.0,1.2852234840393066,Discharge,0.010475478051002749,0.010475478051002749,0.32416751962169815,1.7856098492940267,0.0,3.0708333333333333,0.9988839938441911,0.06764334126522659,64.64083,0.395,1.0,accepted,False,False,False,0.17416751962169816,0.5258324803783019,0.048883993844191176,0.03213058710098267,-0.01587070412324936,-0.0044640246232350664,-0.0011160061558088685,-0.00016910835316306648,-3.526579452355703e-05,0.0
POMDP-LSTM-PPO + Formal Shield,510,26790,1.3127052783966064,1.3127052783966064,0.0,1.3127052783966064,Discharge,0.012191508655732956,0.012191508655732958,0.3207130320469702,1.6997947216033933,0.0,3.0124999999999997,0.9989376282989979,0.06908975149455816,64.64083,0.395,1.0,accepted,False,False,False,0.17071303204697022,0.5292869679530298,0.04893762829899795,0.03281763195991516,-0.015107969474683562,-0.004249486804008483,-0.001062371701002096,-0.00017272437873639543,-3.3570945751667016e-05,0.0
POMDP-LSTM-PPO + Formal Shield,511,26791,1.2872796058654785,1.2872796058654785,0.0,1.2872796058654785,Discharge,0.017620659262307888,0.01762065926230789,0.3173254541367979,1.1960537274678549,0.0,2.4833333333333334,0.9992524664203326,0.06775155820344617,64.64083,0.395,1.0,accepted,False,False,False,0.16732545413679792,0.5326745458632021,0.04925246642033265,0.03218199014663697,-0.010630662029365943,-0.0029901343186696373,-0.0007475335796673921,-0.00016937889550861543,-2.3622061117490136e-05,0.0
POMDP-LSTM-PPO + Formal Shield,512,26792,1.1997102499008179,1.1997102499008179,0.0,1.1997102499008179,Discharge,0.005335459796375429,0.005335459796375426,0.3141683219002168,2.137789750099182,0.0,3.3375,0.998663881406188,0.06314264473162193,60.47362,0.401,1.0,accepted,False,False,False,0.16416832190021682,0.5358316780997832,0.04866388140618805,0.029992756247520447,-0.017775984185766525,-0.005344474375247955,-0.0013361185938119968,-0.00015785661182905484,-4.2862684489488605e-05,0.0
POMDP-LSTM-PPO + Formal Shield,513,26793,1.2366538047790527,1.2366538047790527,0.0,1.2366538047790527,Discharge,0.014556435960796971,0.014556435960796971,0.31091396978237723,1.4133461952209472,0.0,2.65,0.9991166586279868,0.06508704235679218,60.47362,0.401,1.0,accepted,False,False,False,0.16091396978237724,0.5390860302176228,0.049116658627986864,0.03091634511947632,-0.01175214710150764,-0.003533365488052368,-0.00088334137201318,-0.00016271760589198046,-2.833759121418e-05,0.0
POMDP-LSTM-PPO + Formal Shield,514,26794,1.1772055625915527,1.1772055625915527,0.0,1.1772055625915527,Discharge,0.0011275950472535478,0.0011275950472535458,0.3078160604071363,2.4561277707417806,0.0,3.6333333333333333,0.9984649201432864,0.0619581875048185,60.47362,0.401,1.0,accepted,False,False,False,0.15781606040713633,0.5421839395928636,0.048464920143286405,0.02943013906478882,-0.020423003903401765,-0.006140319426854452,-0.0015350798567136392,-0.00015489546876204627,-4.924536180337271e-05,0.0
POMDP-LSTM-PPO + Formal Shield,515,26795,1.208615779876709,1.208615779876709,0.0,1.208615779876709,Discharge,0.008237524046216716,0.008237524046216717,0.3046354925653555,1.9038842201232913,0.0,3.1125000000000003,0.9988100723624229,0.0636113568356162,60.47362,0.401,1.0,accepted,False,False,False,0.1546354925653555,0.5453645074346445,0.04881007236242296,0.030215394496917725,-0.015831030992113186,-0.004759710550308228,-0.0011899276375770818,-0.0001590283920890405,-3.8172878613471996e-05,0.0
POMDP-LSTM-PPO + Formal Shield,516,26796,1.0603604316711426,1.0603604316711426,0.0,1.0603604316711426,Discharge,0.00852600252123085,0.00852600252123085,0.30184507037674724,1.606306234995524,0.0,2.6666666666666665,0.9989960586031278,0.05580844377216534,57.91525,0.401,1.0,accepted,False,False,False,0.15184507037674724,0.5481549296232527,0.048996058603127834,0.026509010791778566,-0.012791573736744622,-0.00401576558748881,-0.00100394139687221,-0.00013952110943041336,-3.2206440011660255e-05,0.0
POMDP-LSTM-PPO + Formal Shield,517,26797,1.0660746097564697,1.0660746097564697,0.0,1.0660746097564697,Discharge,0.005075066494458532,0.005075066494458531,0.2990396108773881,1.9297587235768634,0.0,2.995833333333333,0.9987939007977644,0.056109189987182555,57.91525,0.401,1.0,accepted,False,False,False,0.14903961087738812,0.5509603891226118,0.04879390079776447,0.026651865243911745,-0.015367338100899805,-0.004824396808942159,-0.0012060992022355776,-0.0001402729749679564,-3.8691662407716114e-05,0.0
