Agent,Step,Dataset Index,Proposed Action kW,Safe Action kW,Correction kW,Action kW,Action Label,Reward,Estimated Reward Sum,SOC,P_grid,P_pv,P_load,Voltage PCC,Battery Heat Loss Power,Price,CO2 Intensity,Success,Near Low SOC Zone,Near High SOC Zone,Dangerous Discharge Near Low SOC,Dangerous Charge Near High SOC,Shield Reason,Fallback Used,Blocked,Final Blocked,Clipped,Forecast Warning,Dynamic Reserve Active,SOC Low Margin,SOC High Margin,Voltage Margin,Economic effect,Local energy effect,Grid import penalty,Voltage stability effect,CO2 effect,Battery health effect,SOC safety effect
MDP-PPO,1724,28004,0.5934098958969116,0.5934098958969116,0.0,0.5934098958969116,Discharge,-0.1239421600581301,-0.1239421600581301,0.521737993819307,4.375345837436422,0.7270776,5.695833333333333,0.9972654088516022,0.031232099784047944,237.89926,0.369,1.0,False,False,False,False,,,,,,,,,,,-0.1431225863334032,0.03301218739742278,-0.010938364593591056,-0.0027345911483978025,-8.072513070070198e-05,-7.808024946011988e-05,0.0
MDP-PPO,1725,28005,0.7181646227836609,0.7181646227836609,0.0,0.7181646227836609,Discharge,-0.11342508668823223,-0.11342508668823224,0.5198480869172447,3.8102668438830056,0.21323519999999999,4.741666666666666,0.9976185832225731,0.037798138041245266,237.89926,0.369,1.0,False,False,False,False,,,,,,,,,,,-0.12463820360231662,0.023284995569591516,-0.009525667109707514,-0.00238141677742687,-7.029942326964145e-05,-9.449534510311318e-05,0.0
MDP-PPO,1726,28006,0.7988707423210144,0.7988707423210144,0.0,0.7988707423210144,Discharge,-0.17543200139685844,-0.17543200139685844,0.5177457954900841,5.446962591012319,0.0,6.245833333333334,0.9965956483806173,0.04204582854321124,237.89926,0.369,1.0,False,False,False,False,,,,,,,,,,,-0.1781764008268081,0.019971768558025363,-0.013617406477530798,-0.003404351619382684,-0.0001004964598041773,-0.00010511457135802812,0.0
MDP-PPO,1727,28007,0.8351777195930481,0.8351777195930481,0.0,0.8351777195930481,Discharge,-0.16829732485577353,-0.1682973248557735,0.5155479593858919,5.273155613740285,0.0,6.108333333333333,0.9967042777414123,0.04395672208384459,237.89926,0.369,1.0,False,False,False,False,,,,,,,,,,,-0.17249097502637822,0.020879442989826205,-0.013182889034350713,-0.0032957222585876522,-9.728972107350827e-05,-0.00010989180520961148,0.0
MDP-PPO,1728,28008,0.8910402059555054,0.8910402059555054,0.0,0.8910402059555054,Discharge,-0.23651951404607502,-0.23651951404607505,0.5132031167386406,5.392293127377829,0.0,6.283333333333334,0.9966298167953889,0.046896852945026546,326.02,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.2417243682408115,0.022276005148887636,-0.013480732818444571,-0.0033701832046111324,-0.00010299279873291655,-0.00011724213236256637,0.0
MDP-PPO,1729,28009,0.8799625635147095,0.8799625635147095,0.0,0.8799625635147095,Discharge,-0.24712066523242002,-0.24712066523242,0.510887425782023,5.60753743648529,0.0,6.4875,0.9964952891021968,0.04631381913235308,326.02,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.2513732863184035,0.02199906408786774,-0.014018843591213226,-0.0035047108978032426,-0.00010710396503686905,-0.00011578454783088271,0.0
MDP-PPO,1730,28010,0.8668137192726135,0.8668137192726135,0.0,0.8668137192726135,Discharge,-0.24168218394437654,-0.24168218394437654,0.508606337047095,5.487352947394053,0.0,6.354166666666667,0.9965704044078787,0.045621774698558555,326.02,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.24598568608754381,0.02167034298181534,-0.013718382368485134,-0.003429595592121304,-0.00010480844129522644,-0.00011405443674639639,0.0
MDP-PPO,1731,28011,0.8571740388870239,0.8571740388870239,0.0,0.8571740388870239,Discharge,-0.22839255129319017,-0.2283925512931902,0.5063506158921292,5.205325961112976,0.0,6.0625,0.9967466712743044,0.045114423099317,326.02,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.2333430508532822,0.0214293509721756,-0.01301331490278244,-0.0032533287256956145,-9.942172585725785e-05,-0.0001127860577482925,0.0
MDP-PPO,1732,28012,0.7830789089202881,0.7830789089202881,0.0,0.7830789089202881,Discharge,-0.12535513359305026,-0.12535513359305026,0.5042898819212863,5.250254424413046,0.0,6.033333333333334,0.9967185909847419,0.04121467941685722,177.75311,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.12832174468171834,0.019576972723007204,-0.013125636061032616,-0.0032814090152580855,-0.00010027985950628919,-0.00010303669854214306,0.0
MDP-PPO,1733,28013,0.7704719305038452,0.7704719305038452,0.0,0.7704719305038452,Discharge,-0.1423376299673945,-0.1423376299673945,0.5022623242094341,5.854528069496155,0.0,6.625,0.9963409199565649,0.04055115423704444,177.75311,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.14309082864109518,0.019261798262596132,-0.014636320173740388,-0.00365908004343507,-0.00011182148612737657,-0.0001013778855926111,0.0
MDP-PPO,1734,28014,0.7609788179397583,0.7609788179397583,0.0,0.7609788179397583,Discharge,-0.14088162933576742,-0.1408816293357674,0.5002597483727504,5.793187848726909,0.0,6.554166666666667,0.9963792575945457,0.040051516733671445,177.75311,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.14159160907724494,0.01902447044849396,-0.014482969621817273,-0.0036207424054542914,-0.00011064988791068397,-0.00010012879183417862,0.0
MDP-PPO,1735,28015,0.7498852610588074,0.7498852610588074,0.0,0.7498852610588074,Discharge,-0.1491643811467818,-0.14916438114678182,0.4982863661068062,6.083448072274526,0.0,6.833333333333333,0.9961978449548284,0.03946764531888455,177.75311,0.382,1.0,False,False,False,False,,,,,,,,,,,-0.14868587447591647,0.018747131526470184,-0.015208620180686314,-0.0038021550451715624,-0.00011619385818044345,-9.866911329721139e-05,0.0
MDP-PPO,1736,28016,0.7006540298461914,0.7006540298461914,0.0,0.7006540298461914,Discharge,-0.10379793634522616,-0.10379793634522616,0.49644253971247415,5.711845970153809,0.0,6.4125000000000005,0.996430096268654,0.036876527886641614,131.47984,0.389,1.0,False,False,False,False,,,,,,,,,,,-0.1032614817108143,0.017516350746154787,-0.014279614925384524,-0.0035699037313460247,-0.00011109540411949159,-9.219131971660403e-05,0.0
MDP-PPO,1737,28017,0.6915419697761536,0.6915419697761536,0.0,0.6915419697761536,Discharge,-0.10244934615316953,-0.10244934615316953,0.4946226924235895,5.637624696890513,0.0,6.329166666666667,0.9964764845644435,0.03639694577769225,131.47984,0.389,1.0,False,False,False,False,,,,,,,,,,,-0.10191967405499182,0.01728854924440384,-0.014094061742226284,-0.0035235154355565124,-0.00010965180035452049,-9.099236444423064e-05,0.0
MDP-PPO,1738,28018,0.6845836043357849,0.6845836043357849,0.0,0.6845836043357849,Discharge,-0.10055934493685066,-0.10055934493685068,0.49282115662270587,5.540416395664216,0.0,6.2250000000000005,0.9965372397527099,0.03603071601767285,131.47984,0.389,1.0,False,False,False,False,,,,,,,,,,,-0.10016229591985482,0.017114590108394622,-0.01385104098916054,-0.0034627602472900865,-0.000107761098895669,-9.007679004418212e-05,0.0
MDP-PPO,1739,28019,0.6683717966079712,0.6683717966079712,0.0,0.6683717966079712,Discharge,-0.10643544329227422,-0.10643544329227422,0.49106228347373754,5.798294870058695,0.0,6.466666666666666,0.9963760657062133,0.035177462979366865,131.47984,0.389,1.0,False,False,False,False,,,,,,,,,,,-0.10482434624586899,0.01670929491519928,-0.014495737175146737,-0.0036239342937867125,-0.00011277683522264162,-8.794365744841717e-05,0.0
MDP-PPO,1740,28020,0.6624153256416321,0.6624153256416321,0.0,0.6624153256416321,Discharge,-0.07878539849470785,-0.07878539849470785,0.4893190852483648,4.804251341025036,0.0,5.466666666666668,0.9969973429118594,0.034863964507454284,121.33407,0.391,1.0,False,False,False,False,,,,,,,,,,,-0.08015141317005976,0.016560383141040802,-0.012010628352562589,-0.0030026570881406256,-9.392311371703945e-05,-8.715991126863572e-05,0.0
MDP-PPO,1741,28021,0.6487712860107422,0.6487712860107422,0.0,0.6487712860107422,Discharge,-0.07022479513606922,-0.07022479513606922,0.48761179239044183,4.355395380655924,0.0,5.004166666666666,0.9972778778870901,0.03414585715846008,121.33407,0.391,1.0,False,False,False,False,,,,,,,,,,,-0.0726629540992001,0.016219282150268556,-0.01088848845163981,-0.002722122112909897,-8.514797969182332e-05,-8.53646428961502e-05,0.0
MDP-PPO,1742,28022,0.6386061906814575,0.6386061906814575,0.0,0.6386061906814575,Discharge,-0.07571875111951303,-0.07571875111951303,0.48593124978338537,4.619727142651876,0.0,5.258333333333334,0.9971126705358425,0.033610852141129306,121.33407,0.391,1.0,False,False,False,False,,,,,,,,,,,-0.07707291576977063,0.01596515476703644,-0.01154931785662969,-0.0028873294641574843,-9.031566563884418e-05,-8.402713035282328e-05,0.0
MDP-PPO,1743,28023,0.6301285028457642,0.6301285028457642,0.0,0.6301285028457642,Discharge,-0.06560536476349632,-0.06560536476349632,0.48427301688115965,4.099038163820903,0.0,4.729166666666667,0.9974381011476119,0.033164658044513864,121.33407,0.391,1.0,False,False,False,False,,,,,,,,,,,-0.06838603523148608,0.015753212571144103,-0.010247595409552257,-0.0025618988523881114,-8.013619610269866e-05,-8.291164511128467e-05,0.0
MDP-PPO,1744,28024,0.6033170819282532,0.6033170819282532,0.0,0.6033170819282532,Discharge,-0.044626176899729086,-0.04462617689972908,0.4826853403497695,3.700849584738413,0.0,4.304166666666666,0.9976869690095386,0.03175353062780276,94.31157,0.392,1.0,False,False,False,False,,,,,,,,,,,-0.04799202851719757,0.01508292704820633,-0.009252123961846033,-0.002313030990461429,-7.25366518608729e-05,-7.938382656950691e-05,0.0
MDP-PPO,1745,28025,0.5939657688140869,0.5939657688140869,0.0,0.5939657688140869,Discharge,-0.04359956319474042,-0.043599563194740426,0.4811222725371009,3.62270089785258,0.0,4.216666666666667,0.9977358119388421,0.03126135625337296,94.31157,0.392,1.0,False,False,False,False,,,,,,,,,,,-0.04697860878107189,0.014849144220352174,-0.00905675224463145,-0.0022641880611579124,-7.100493759791058e-05,-7.815339063343242e-05,0.0
MDP-PPO,1746,28026,0.5856460928916931,0.5856460928916931,0.0,0.5856460928916931,Discharge,-0.04011380597718614,-0.04011380597718614,0.4795810986084385,3.3935205737749734,0.0,3.9791666666666665,0.9978790496413906,0.030823478573246972,94.31157,0.392,1.0,False,False,False,False,,,,,,,,,,,-0.044006634806752556,0.01464115232229233,-0.008483801434437433,-0.0021209503586093748,-6.651300324598949e-05,-7.705869643311744e-05,0.0
MDP-PPO,1747,28027,0.576383113861084,0.576383113861084,0.0,0.576383113861084,Discharge,-0.04747546855437808,-0.04747546855437807,0.47806430094038305,3.8361168861389165,0.0,4.4125000000000005,0.9976024269461632,0.03033595336110965,94.31157,0.392,1.0,False,False,False,False,,,,,,,,,,,-0.04974615335734997,0.0144095778465271,-0.009590292215347292,-0.00239757305383681,-7.518789096832277e-05,-7.583988340277414e-05,0.0
MDP-PPO,1748,28028,0.5563199520111084,0.5563199520111084,0.0,0.5563199520111084,Discharge,-0.03377822803216392,-0.03377822803216392,0.4766003010666696,3.235346714655558,0.0,3.7916666666666665,0.9979779083033402,0.02927999747426883,84.15756,0.397,1.0,False,False,False,False,,,,,,,,,,,-0.03743834672317136,0.01390799880027771,-0.008088366786638896,-0.002022091696659789,-6.422163228591284e-05,-7.319999368567208e-05,0.0
MDP-PPO,1749,28029,0.5451483726501465,0.5451483726501465,0.0,0.5451483726501465,Discharge,-0.034833642385355246,-0.034833642385355246,0.47516570008601133,3.288184960683187,0.0,3.8333333333333335,0.9979448843995731,0.028692019613165573,84.15756,0.397,1.0,False,False,False,False,,,,,,,,,,,-0.03804977317897154,0.013628709316253663,-0.008220462401707967,-0.0020551156004269266,-6.527047146956127e-05,-7.173004903291394e-05,0.0
MDP-PPO,1750,28030,0.5382258892059326,0.5382258892059326,0.0,0.5382258892059326,Discharge,-0.027994686438025256,-0.02799468643802526,0.47374931616704835,2.8117741107940675,0.0,3.35,0.9982426411807538,0.02832767837925958,84.15756,0.397,1.0,False,False,False,False,,,,,,,,,,,-0.03253690665989478,0.013455647230148316,-0.007029435276985169,-0.001757358819246213,-5.581371609926225e-05,-7.081919594814896e-05,0.0
MDP-PPO,1751,28031,0.5299871563911438,0.5299871563911438,0.0,0.5299871563911438,Discharge,-0.03543379815386735,-0.03543379815386735,0.47235461312391375,3.3033461769421897,0.0,3.8333333333333335,0.9979354086394112,0.027894060862691746,84.15756,0.397,1.0,False,False,False,False,,,,,,,,,,,-0.03822521368693266,0.013249678909778595,-0.008258365442355474,-0.0020645913605887856,-6.557142161230247e-05,-6.973515215672938e-05,0.0
MDP-PPO,1752,28032,0.5225408673286438,0.5225408673286438,0.0,0.5225408673286438,Discharge,-0.016221557515763287,-0.016221557515763284,0.47097950557831203,2.119125799338023,0.0,2.6416666666666666,0.9986755463754138,0.027502150912033854,77.3976,0.396,1.0,False,False,False,False,,,,,,,,,,,-0.022552097007941127,0.013063521683216096,-0.005297814498345057,-0.0013244536245862193,-4.1958690826892856e-05,-6.875537728008464e-05,0.0
MDP-PPO,1753,28033,0.5107452869415283,0.5107452869415283,0.0,0.5107452869415283,Discharge,-0.021158285538320068,-0.021158285538320065,0.46963543903372906,2.4559213797251385,0.0,2.966666666666667,0.9984650491376718,0.026881330891659356,77.3976,0.396,1.0,False,False,False,False,,,,,,,,,,,-0.026136332829669477,0.012768632173538208,-0.006139803449312847,-0.0015349508623282437,-4.8627243318557746e-05,-6.720332722914839e-05,0.0
MDP-PPO,1754,28034,0.5061174631118774,0.5061174631118774,0.0,0.5061174631118774,Discharge,-0.017890433378177893,-0.01789043337817789,0.4683035509729083,2.2105492035547893,0.0,2.716666666666667,0.9986184067477782,0.026637761216414573,77.3976,0.396,1.0,False,False,False,False,,,,,,,,,,,-0.023525040417594675,0.012652936577796937,-0.005526373008886974,-0.0013815932522217578,-4.376887423038483e-05,-6.659440304103644e-05,0.0
MDP-PPO,1755,28035,0.4975648522377014,0.4975648522377014,0.0,0.4975648522377014,Discharge,-0.01839337502104013,-0.01839337502104013,0.4669941697828091,2.231601814428965,0.0,2.7291666666666665,0.9986052488659819,0.026187623801984257,77.3976,0.396,1.0,False,False,False,False,,,,,,,,,,,-0.023749085881461497,0.012439121305942536,-0.005579004536072413,-0.0013947511340181018,-4.418571592569351e-05,-6.546905950496064e-05,0.0
MDP-PPO,1756,28036,0.4847925305366516,0.4847925305366516,0.0,0.4847925305366516,Discharge,-0.016548608812709597,-0.016548608812709597,0.4657183999656074,2.2360408027966816,0.0,2.720833333333333,0.9986024744982521,0.025515396344034266,70.16572,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.021572844270670986,0.01211981326341629,-0.0055901020069917045,-0.001397525501747876,-4.4161805855234464e-05,-6.378849086008567e-05,0.0
MDP-PPO,1757,28037,0.4787387549877167,0.4787387549877167,0.0,0.4787387549877167,Discharge,-0.023172868046691247,-0.023172868046691244,0.4644585611366923,2.7420945783456165,0.0,3.220833333333333,0.998286190888534,0.02519677657830085,70.16572,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.02645514305468603,0.011968468874692918,-0.006855236445864042,-0.0017138091114660137,-5.4156367922325935e-05,-6.299194144575213e-05,0.0
MDP-PPO,1758,28038,0.4762199819087982,0.4762199819087982,0.0,0.4762199819087982,Discharge,-0.018737037442284356,-0.018737037442284356,0.46320535065798496,2.3904466847578685,0.0,2.8666666666666667,0.9985059708220264,0.025064209574147248,70.16572,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.023062519254176718,0.011905499547719956,-0.005976116711894672,-0.0014940291779735881,-4.721132202396791e-05,-6.266052393536813e-05,0.0
MDP-PPO,1759,28039,0.466401606798172,0.466401606798172,0.0,0.466401606798172,Discharge,-0.01766764649431147,-0.017667646494311465,0.4619779780085161,2.287765059868495,0.0,2.754166666666667,0.9985701468375823,0.024547452989377445,70.16572,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.022071868859770957,0.0116600401699543,-0.005719412649671237,-0.0014298531624177269,-4.5183359932402775e-05,-6.136863247344363e-05,0.0
MDP-PPO,1760,28040,0.4501756429672241,0.4501756429672241,0.0,0.4501756429672241,Discharge,-0.01055380128337816,-0.01055380128337816,0.46079330526386547,1.7164910236994424,0.0,2.1666666666666665,0.9989271931101878,0.023693454893011768,69.27922,0.394,1.0,False,False,False,False,,,,,,,,,,,-0.0163511093980986,0.011254391074180603,-0.0042912275592486065,-0.0010728068898121501,-3.381487316687902e-05,-5.9233637232529425e-05,0.0
MDP-PPO,1761,28041,0.43662476539611816,0.43662476539611816,0.0,0.43662476539611816,Discharge,-0.015391607053141021,-0.015391607053141024,0.4596442927233494,2.071708567937215,0.0,2.5083333333333333,0.9987051821450392,0.022980250810321984,69.27922,0.394,1.0,False,False,False,False,,,,,,,,,,,-0.019734873627426,0.010915619134902955,-0.005179271419843038,-0.0012948178549607725,-4.081265878836315e-05,-5.745062702580496e-05,0.0
MDP-PPO,1762,28042,0.4351518154144287,0.4351518154144287,0.0,0.4351518154144287,Discharge,-0.020515137242834235,-0.020515137242834238,0.4584991563669956,2.4731815179189045,0.0,2.908333333333333,0.9984542615513007,0.02290272712707517,69.27922,0.394,1.0,False,False,False,False,,,,,,,,,,,-0.023559261890977685,0.01087879538536072,-0.006182953794797262,-0.0015457384486993186,-4.872167590300243e-05,-5.725681781768793e-05,0.0
MDP-PPO,1763,28043,0.4307965636253357,0.4307965636253357,0.0,0.4307965636253357,Discharge,-0.02136495287381728,-0.02136495287381728,0.45736548119956055,2.531703436374664,0.0,2.9625,0.9984176853522658,0.022673503348701853,69.27922,0.394,1.0,False,False,False,False,,,,,,,,,,,-0.0241167354097115,0.010769914090633393,-0.006329258590936661,-0.0015823146477341732,-4.987455769658089e-05,-5.6683758371754635e-05,0.0
MDP-PPO,1764,28044,0.4264231324195862,0.4264231324195862,0.0,0.4264231324195862,Discharge,-0.018544116702992164,-0.018544116702992164,0.45624331506161425,2.294410200913747,0.0,2.720833333333333,0.9985659936244289,0.022443322758925563,69.52163,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.02193278134522079,0.010660578310489655,-0.005736025502284367,-0.0014340063755711174,-4.577348350822926e-05,-5.6108306897313917e-05,0.0
MDP-PPO,1765,28045,0.417172908782959,0.417172908782959,0.0,0.417172908782959,Discharge,-0.009892881605785367,-0.009892881605785367,0.45514549161744855,1.5953270912170407,0.0,2.0124999999999997,0.9990029205679893,0.021956468883313606,69.52163,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.015250089217628014,0.010429322719573975,-0.003988317728042602,-0.0009970794320106613,-3.1826775469779966e-05,-5.489117220828402e-05,0.0
MDP-PPO,1766,28046,0.4107782244682312,0.4107782244682312,0.0,0.4107782244682312,Discharge,-0.01786151908353977,-0.01786151908353977,0.4540644962899006,2.210055108865102,0.0,2.620833333333333,0.9986187155569592,0.021619906550959512,69.52163,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.021126412114242786,0.01026945561170578,-0.005525137772162755,-0.0013812844430407534,-4.4090599421858794e-05,-5.404976637739879e-05,0.0
MDP-PPO,1767,28047,0.4073397219181061,0.4073397219181061,0.0,0.4073397219181061,Discharge,-0.009838867484331187,-0.009838867484331187,0.452992549653274,1.5718269447485607,0.0,1.9791666666666667,0.9990176081595321,0.021438932732531876,69.52163,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.015025446050565485,0.010183493047952652,-0.003929567361871402,-0.0009823918404678889,-3.135794754773379e-05,-5.35973318313297e-05,0.0
MDP-PPO,1768,28048,0.429569810628891,0.429569810628891,0.0,0.429569810628891,Discharge,-0.01717460053560884,-0.017174600535608844,0.451862102783198,2.1745968560377755,0.0,2.6041666666666665,0.9986408769649764,0.022608937401520552,70.29374,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.02101832507543131,0.010739245265722275,-0.005436492140094439,-0.0013591230350236128,-4.338320727795362e-05,-5.652234350380139e-05,0.0
MDP-PPO,1769,28049,0.4282948672771454,0.4282948672771454,0.0,0.4282948672771454,Discharge,-0.01834354350493365,-0.01834354350493365,0.4507350110272055,2.2633717993895215,0.0,2.691666666666667,0.9985853926253816,0.02254183511984973,70.29374,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.021876369458572634,0.010707371681928635,-0.0056584294984738034,-0.001414607374618404,-4.5154267397820955e-05,-5.6354587799624325e-05,0.0
MDP-PPO,1770,28050,0.41959869861602783,0.41959869861602783,0.0,0.41959869861602783,Discharge,-0.013600445073008914,-0.013600445073008918,0.44963080392558435,1.8762346347173056,0.0,2.2958333333333334,0.9988273533533016,0.022084142032422493,70.29374,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.01813453806887432,0.010489967465400696,-0.004690586586793264,-0.001172646646698361,-3.743088096261025e-05,-5.521035508105624e-05,0.0
MDP-PPO,1771,28051,0.4139724373817444,0.4139724373817444,0.0,0.4139724373817444,Discharge,-0.02624913997666378,-0.026249139976663775,0.44854140277457977,2.8526942292849227,0.0,3.266666666666667,0.9982170661066969,0.021788023020091786,70.29374,0.399,1.0,False,False,False,False,,,,,,,,,,,-0.02757240013726753,0.01034931093454361,-0.007131735573212307,-0.0017829338933030847,-5.6911249874234217e-05,-5.4470057550229466e-05,0.0
MDP-PPO,1772,28052,0.41794002056121826,0.41794002056121826,0.0,0.41794002056121826,Discharge,-0.021481607076385318,-0.021481607076385315,0.4474415606152081,2.2820599794387815,0.0,2.6999999999999997,0.9985737125128508,0.021996843187432516,78.71232,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.024698607362107085,0.010448500514030457,-0.005705149948596954,-0.001426287487149236,-4.507068459391593e-05,-5.49921079685813e-05,0.0
MDP-PPO,1773,28053,0.4113132655620575,0.4113132655620575,0.0,0.4113132655620575,Discharge,-0.0220299581209583,-0.022029958120958305,0.44635915728478165,2.3095200677712757,0.0,2.720833333333333,0.998556549957643,0.021648066608529318,78.71232,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.024995806360364727,0.010282831639051438,-0.005773800169428189,-0.0014434500423570196,-4.56130213384827e-05,-5.41201665213233e-05,0.0
MDP-PPO,1774,28054,0.40591537952423096,0.40591537952423096,0.0,0.40591537952423096,Discharge,-0.019853443319164377,-0.019853443319164377,0.4452909589176126,2.1440846204757693,0.0,2.5500000000000003,0.9986599471122026,0.021363967343380554,78.71232,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.023205307778670508,0.010147884488105774,-0.005360211551189423,-0.0013400528877973716,-4.234567125439645e-05,-5.3409918358451395e-05,0.0
MDP-PPO,1775,28055,0.39725053310394287,0.39725053310394287,0.0,0.39725053310394287,Discharge,-0.01495206704165605,-0.014952067041656053,0.44424556277786537,1.7777494668960574,0.0,2.1750000000000003,0.99888890658319,0.02090792279494434,78.71232,0.395,1.0,False,False,False,False,,,,,,,,,,,-0.019240482926245885,0.009931263327598572,-0.004444373667240144,-0.0011110934168100384,-3.511055197119713e-05,-5.226980698736085e-05,0.0
MDP-PPO,1776,28056,0.40665334463119507,0.40665334463119507,0.0,0.40665334463119507,Discharge,-0.04380165124982721,-0.04380165124982722,0.44317542239725694,3.1016799887021382,0.0,3.5083333333333333,0.9980614500070611,0.02140280761216814,103.55016,0.384,1.0,False,False,False,False,,,,,,,,,,,-0.04416217562609939,0.010166333615779878,-0.007754199971755346,-0.0019385499929388539,-5.955225578308106e-05,-5.3507019030420355e-05,0.0
MDP-PPO,1777,28057,0.4067422151565552,0.4067422151565552,0.0,0.4067422151565552,Discharge,-0.03329606175604019,-0.03329606175604019,0.4421050481468449,2.497424451510111,0.0,2.9041666666666663,0.9984391097178061,0.021407485008239722,103.55016,0.384,1.0,False,False,False,False,,,,,,,,,,,-0.03555869646199534,0.01016855537891388,-0.006243561128775278,-0.0015608902821938608,-4.795054946899414e-05,-5.351871252059931e-05,0.0
MDP-PPO,1778,28058,0.40093934535980225,0.40093934535980225,0.0,0.40093934535980225,Discharge,-0.03959808883301035,-0.03959808883301036,0.4410499446064244,2.985311321306864,0.092916,3.4791666666666665,0.9981341804241832,0.02110207080841062,103.55016,0.384,1.0,False,False,False,False,,,,,,,,,,,-0.042505301433531366,0.012346383633995062,-0.00746327830326716,-0.001865819575816774,-5.7317977369091794e-05,-5.275517702102655e-05,0.0
MDP-PPO,1779,28059,0.37871360778808594,0.37871360778808594,0.0,0.37871360778808594,Discharge,-0.01888432625451023,-0.018884326254510232,0.4400533298490873,2.2951063922119137,0.46368,3.1374999999999997,0.9985655585048676,0.019932295146741344,103.55016,0.384,1.0,False,False,False,False,,,,,,,,,,,-0.03267806219295289,0.021059840194702154,-0.005737765980529785,-0.001434441495132388,-4.406604273046875e-05,-4.983073786685337e-05,0.0
MDP-PPO,1780,28060,0.319894015789032,0.319894015789032,0.0,0.319894015789032,Discharge,-0.0032255733284412853,-0.0032255733284412874,0.43921150349174776,2.1147238508776347,0.9070488,3.341666666666667,0.9986782975932015,0.01683652714679114,93.57784,0.364,1.0,False,False,False,False,,,,,,,,,,,-0.027210052397221535,0.030673570394725805,-0.0052868096271940865,-0.0013217024067985195,-3.8487974085972953e-05,-4.209131786697785e-05,0.0
MDP-PPO,1781,28061,0.23139259219169617,0.23139259219169617,0.0,0.23139259219169617,Idle,-0.04824823080490457,0.001751769195095433,0.4386025756175591,2.2959018078083036,1.3102056000000002,3.8375,0.9985650613701198,0.012178557483773469,93.57784,0.364,1.0,False,False,False,False,,,,,,,,,,,-0.029541260653684478,0.038539954804792415,-0.005739754519520759,-0.0014349386298802003,-4.178541290211112e-05,-3.0446393709433676e-05,0.0
MDP-PPO,1782,28062,0.15087749063968658,0.15087749063968658,0.0,0.15087749063968658,Idle,-0.002199411011472474,0.04780058898852752,0.43820552958955994,1.4730187760269802,2.7052704,4.329166666666667,0.9990793632649831,0.007940920559983496,93.57784,0.364,1.0,False,False,False,False,,,,,,,,,,,-0.01895326335925668,0.07140369726599216,-0.0036825469400674506,-0.0009206367350168554,-2.680894172369104e-05,-1.985230139995874e-05,0.0
MDP-PPO,1783,28063,-0.1189834326505661,-0.1189834326505661,0.0,-0.1189834326505661,Idle,-0.01758565631438838,0.032414343685611614,0.438488115242105,1.627339699317233,2.4583104,3.966666666666667,0.9989829126879267,0.005949171632528311,93.57784,0.364,1.0,False,False,False,False,,,,,,,,,,,-0.02093890342614897,0.058483174183735845,-0.004068349248293083,-0.0010170873120732837,-2.961758252757364e-05,-1.4872929081320778e-05,0.0
MDP-PPO,1784,28064,-0.020600395277142525,-0.020600395277142525,0.0,-0.020600395277142525,Idle,0.05136774642087091,0.10136774642087092,0.4385370411808882,-0.5361953380561904,4.3359624,3.779166666666667,1.000335122086285,0.0010300197638571271,65.34278,0.315,1.0,False,False,False,False,,,,,,,,,,,0.00722627688989895,0.09447916666666667,-0.0,-0.0003351220862850557,-0.0,-2.5750494096428183e-06,0.0
MDP-PPO,1785,28065,-0.3896520435810089,-0.3896520435810089,0.0,-0.3896520435810089,Charge,0.04274142561843103,0.09274142561843103,0.4394624647843931,-1.3518156897523244,4.7581344,3.016666666666667,1.0008448848060951,0.019482602179050464,65.34278,0.315,1.0,False,False,False,False,,,,,,,,,,,0.018218350263307096,0.07541666666666669,-0.0,-0.0008448848060951253,-0.0,-4.870650544762617e-05,0.0
MDP-PPO,1786,28066,-0.4690912961959839,-0.4690912961959839,0.0,-0.4690912961959839,Charge,0.07121675818616012,0.12121675818616012,0.44057655661285855,-1.8418396371373493,6.2150976,3.904166666666667,1.0011511497732108,0.023454564809799214,65.34278,0.315,1.0,False,False,False,False,,,,,,,,,,,0.024822377704728792,0.09760416666666667,-0.0,-0.0011511497732108467,-0.0,-5.863641202449805e-05,0.0
