episode_reward,episode_length,wall_time,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc,source_file,episode,timesteps,moving_average_reward_5,moving_average_reward_10
-609.398712,380,455.499157,0.1536295518568274,0.1490468067063115,1.741443157196045,1.741443157196045,0,100.0,0.0953193293688425,1,-500.0,-600.0,1,100.0,1,0,1,0.1490468067063115,pomdp_lstm_train.monitor.csv,66,185031,-608.4320075999999,-608.0068669
-609.154414,379,456.022225,0.1510204908240488,0.1498862547455355,0.4310097098350525,0.4310097098350525,0,100.0,0.0113745254464475,1,-500.0,-600.0,1,100.0,1,0,1,0.1498862547455355,pomdp_lstm_train.monitor.csv,67,185410,-609.3084018,-607.9308535
-609.238764,378,456.563656,0.1507993935817166,0.1498915045731946,0.3449978232383728,0.3449978232383728,0,100.0,0.0108495426805382,1,-500.0,-600.0,1,100.0,3,0,3,0.1498915045731946,pomdp_lstm_train.monitor.csv,68,185788,-609.2718878,-608.4117655
-610.96497,406,457.109715,0.1540407995041455,0.1487776416094087,2.0103883743286133,2.0,1,100.0,0.122235839059126,1,-500.0,-600.0,1,100.0,1,0,1,0.1487776416094087,pomdp_lstm_train.monitor.csv,69,186194,-609.5452009999999,-609.1329596
-610.907665,408,459.062777,0.1507110086684361,0.1493182617556304,0.5292438268661499,0.5292438268661499,0,100.0,0.0681738244369511,1,-500.0,-600.0,1,100.0,0,0,0,0.1493182617556304,pomdp_lstm_train.monitor.csv,70,186602,-609.9329049999999,-609.837718
-610.77877,408,459.663148,0.1500633960687065,0.1471848455894199,1.0938491821289062,1.0938491821289062,0,100.0,0.2815154410580028,1,-500.0,-600.0,1,100.0,0,0,0,0.1471848455894199,pomdp_lstm_train.monitor.csv,71,187010,-610.2089166,-609.3204621
-610.316171,398,460.216951,0.1504771281825869,0.1488701998214973,0.6106327772140503,0.6106327772140503,0,100.0,0.1129800178502699,1,-500.0,-600.0,1,100.0,1,0,1,0.1488701998214973,pomdp_lstm_train.monitor.csv,72,187408,-610.4412679999999,-609.8748349
-604.573294,315,460.649526,0.1520593795782741,0.1485540398302931,1.332029104232788,1.332029104232788,0,100.0,0.1445960169706855,1,-500.0,-600.0,1,100.0,1,0,1,0.1485540398302931,pomdp_lstm_train.monitor.csv,73,187723,-609.5081739999999,-609.3900308999999
-609.136278,380,461.180385,0.1514105536800222,0.1496185510146531,0.680961012840271,0.680961012840271,0,100.0,0.0381448985346893,1,-500.0,-600.0,1,100.0,3,0,3,0.1496185510146531,pomdp_lstm_train.monitor.csv,74,188103,-609.1424356,-609.3438183000001
-630.778267,981,464.421544,0.1541414079646524,0.1494223582850468,1.793238878250122,1.793238878250122,0,100.0,0.0577641714953114,1,-500.0,-600.0,1,100.0,6,0,6,0.1494223582850468,pomdp_lstm_train.monitor.csv,75,189084,-613.1165560000001,-611.5247305
-617.261385,499,465.423712,0.1504316122559831,0.1477025935175878,1.03702712059021,1.03702712059021,0,100.0,0.2297406482412167,1,-500.0,-600.0,1,100.0,1,0,1,0.1477025935175878,pomdp_lstm_train.monitor.csv,76,189583,-614.4130789999999,-612.3109978
-614.765632,467,466.278504,0.1503025130058984,0.14773595802035,0.9752908945083618,0.9752908945083618,0,100.0,0.2264041979649911,1,-500.0,-600.0,1,100.0,5,0,5,0.14773595802035,pomdp_lstm_train.monitor.csv,77,190050,-615.3029712,-612.8721195999999
-611.08989,411,467.141343,0.1516621108194817,0.1490170436547092,1.0051255226135254,1.0051255226135254,0,100.0,0.0982956345290747,1,-500.0,-600.0,1,100.0,2,0,2,0.1490170436547092,pomdp_lstm_train.monitor.csv,78,190461,-616.6062904,-613.0572322
-379.08322,9947,498.579958,0.847879324660043,0.8536608595106404,-2.434330463409424,-2.434330463409424,0,0.0,0.0,0,-500.0,-500.0,0,0.0,2,0,2,0.1606421679053946,pomdp_lstm_train.monitor.csv,79,200408,-570.5956788,-589.8690571999999
-418.229794,9091,519.522181,0.8498569107549727,0.8512929722490251,-0.6046574711799622,-0.6046574711799622,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.2568528739779109,pomdp_lstm_train.monitor.csv,80,209499,-528.0859842,-570.6012701000001
